Timestamp (ms),Gap Error (m)
1726248898278,0.31059890754623765
1726248898311,0.3626898567012291
1726248898329,0.3363879871783524
1726248898348,0.36378163091952187
1726248898366,0.3072207645571676
1726248898381,0.3345844084522853
1726248898400,0.3061116832175381
1726248898418,0.35548348945684927
1726248898447,0.30088485461327386
1726248898461,0.32794018841759787
1726248898480,0.2992107997204261
1726248898497,0.35312086339268745
1726248898516,0.31941097759111825
1726248898536,0.3408612964465665
1726248898554,0.2917879936703758
1726248898579,0.34479369460120046
1726248898594,0.315886646673571
1726248898611,0.3346757974948942
1726248898631,0.280116114043649
1726248898646,0.3060637139110616
1726248898667,0.2770489380568131
1726248898683,0.32863671961858687
1726248898709,0.2705431668665381
1726248898723,0.28825825542216776
1726248898742,0.26860746278591496
1726248898760,0.31873520769323993
1726248898774,0.28987349666352036
1726248898791,0.3146610635973459
1726248898811,0.256895725852911
1726248898837,0.29953890803040273
1726248898852,0.26683191598787515
1726248898869,0.2910432099093352
1726248898888,0.23313107966487956
1726248898901,0.25714951413910336
1726248898920,0.2307331260071408
1726248898937,0.2718663766021565
1726248898964,0.21417842619754035
1726248898980,0.23770679518673665
1726248899000,0.20888477337691125
1726248899017,0.25484005990281355
1726248899033,0.22864367889193105
1726248899051,0.25192091762031565
1726248899070,0.1946038965787229
1726248899096,0.24118788847643846
1726248899111,0.2126120869805046
1726248899128,0.23688131315176175
1726248899148,0.1824902692058643
1726248899163,0.20580920950008186
1726248899181,0.17742180298367605
1726248899198,0.22420905378460199
1726248899226,0.17111700092034265
1726248899241,0.1972219901334371
1726248899259,0.16913085131251338
1726248899275,0.21649092055839025
1726248899291,0.18854120361991855
1726248899311,0.215688012345149
1726248899331,0.16300929310095924
1726248899358,0.2111392396771441
1726248899375,0.1835180063470805
1726248899391,0.20773371818681707
1726248899418,0.15536320739993426
1726248899437,0.182641357800982
1726248899455,0.15534058520092953
1726248899474,0.20458378520847043
1726248899503,0.1503401133213269
1726248899517,0.17915184485336533
1726248899535,0.15391600408560047
1726248899555,0.20386068174383198
1726248899572,0.17703249099976226
1726248899589,0.2021143062022266
1726248899609,0.14867454823062487
1726248899642,0.2026250333540418
1726248899664,0.1778552992560245
1726248899681,0.2032963195185249
1726248899700,0.1504074935183055
1726248899717,0.18676020826527706
1726248899737,0.16100753171865612
1726248899757,0.20473674666994301
1726248899784,0.15227655389346073
1726248899803,0.17813625408606115
1726248899826,0.15283179288588378
1726248899843,0.20727868444053632
1726248899862,0.1812193980736838
1726248899883,0.20727213283247536
1726248899902,0.15523021655763447
1726248899926,0.2114646596513028
1726248899942,0.18636092497378964
1726248899961,0.2125833269778552
1726248899983,0.16064563864821468
1726248900003,0.18693660384490762
1726248900023,0.16113638469431812
1726248900039,0.21606583871632679
1726248900067,0.1643494331714177
1726248900081,0.19074739964408516
1726248900100,0.16488950616885267
1726248900117,0.21882009772286137
1726248900133,0.19349778446787624
1726248900149,0.21989304056796355
1726248900170,0.16829055402467308
1726248900200,0.2211479478112497
1726248900217,0.18475646342926666
1726248900234,0.20699045850019804
1726248900252,0.16562186349504082
1726248900267,0.19196366161676814
1726248900285,0.16611731608427815
1726248900304,0.21876090954670158
1726248900329,0.16658629241705936
1726248900344,0.2007494925117752
1726248900362,0.174765847745322
1726248900379,0.22770677138890805
1726248900395,0.20166298304762265
1726248900413,0.2302866814624822
1726248900432,0.17736919868496437
1726248900462,0.23030293823971903
1726248900477,0.20397830443789622
1726248900493,0.2303713146557862
1726248900511,0.17732906622732947
1726248900528,0.20382101375768236
1726248900547,0.1887961506989737
1726248900566,0.24140818542507492
1726248900592,0.1882536272827735
1726248900608,0.22632060119815756
1726248900626,0.189644985899164
1726248900648,0.23159277777137532
1726248900663,0.20454062506520976
1726248900680,0.23067612254281733
1726248900698,0.1762971292159421
1726248900725,0.22943454567573363
1726248900742,0.20402762738754077
1726248900759,0.23001940339302163
1726248900778,0.17523409942403023
1726248900793,0.20122371586029986
1726248900818,0.1747907525546959
1726248900838,0.22981294942255603
1726248900865,0.17468538795259891
1726248900883,0.20051725939892506
1726248900902,0.172898914227263
1726248900918,0.22588110034704978
1726248900938,0.20136793241882356
1726248900956,0.2270470521915826
1726248900977,0.1718889073745833
1726248901003,0.2230621258008223
1726248901019,0.18504691442502152
1726248901037,0.20812847794392453
1726248901056,0.16400008110349895
1726248901072,0.1893933700919297
1726248901090,0.16181861292062472
1726248901109,0.2198842684902873
1726248901135,0.16584366548304996
1726248901149,0.1912834205331011
1726248901168,0.16375771319964594
1726248901187,0.21453782296424295
1726248901203,0.1870304385206658
1726248901224,0.21653008312612343
1726248901243,0.1616886160060984
1726248901267,0.2124978808253306
1726248901284,0.1850361214878964
1726248901300,0.2104398350892236
1726248901320,0.1554257527885492
1726248901333,0.18290309803251392
1726248901350,0.1554910610685778
1726248901366,0.2063688642303223
1726248901396,0.15163494771025277
1726248901413,0.1897003431675035
1726248901436,0.16365841588265595
1726248901453,0.20445656593842965
1726248901471,0.1772348397274479
1726248901490,0.2027530228332619
1726248901508,0.1484266669297276
1726248901537,0.20254904743243096
1726248901554,0.17674893446452833
1726248901569,0.2023839691125393
1726248901592,0.1485421745521669
1726248901606,0.1849757945502999
1726248901625,0.1618142316227278
1726248901642,0.20555576785615393
1726248901669,0.1524780175433953
1726248901683,0.17828110517096984
1726248901701,0.1518757526044625
1726248901718,0.20669358235769764
1726248901738,0.1822684216220667
1726248901756,0.20818575367372705
1726248901777,0.15607194754133746
1726248901804,0.20801830140919186
1726248901821,0.17256675131787058
1726248901838,0.1961248183060944
1726248901856,0.1550338476451818
1726248901870,0.18106949130626848
1726248901889,0.15549668299398367
1726248901908,0.2155610098370282
1726248901936,0.1659341717933036
1726248901950,0.1922496334328747
1726248901972,0.16701007538212154
1726248901989,0.2197069727332659
1726248902008,0.19460242712199305
1726248902023,0.22445454509666063
1726248902042,0.17328453013912948
1726248902072,0.2262309113261387
1726248902087,0.20129602201339303
1726248902102,0.2277732970055646
1726248902119,0.1774934297668911
1726248902135,0.2059540638716797
1726248902153,0.1810333736615053
1726248902170,0.23422512197186873
1726248902197,0.18451711159152495
1726248902211,0.22441586474046482
1726248902229,0.19771546033300447
1726248902246,0.24036946467397646
1726248902265,0.21549361525302801
1726248902284,0.24217921494114303
1726248902306,0.19239004006231752
1726248902329,0.2483775099759311
1726248902345,0.22200445720098316
1726248902365,0.24878071952553915
1726248902385,0.19867367595237506
1726248902403,0.22550285282816018
1726248902421,0.19868826070434964
1726248902437,0.254337504841031
1726248902462,0.20380544703532633
1726248902477,0.23070977384532076
1726248902496,0.20533796810773697
1726248902515,0.26146199548611326
1726248902530,0.2342649267552417
1726248902552,0.26111927556996983
1726248902570,0.21003280561106608
1726248902592,0.2637607227049168
1726248902608,0.23819041349881953
1726248902624,0.2673658295998751
1726248902644,0.2154748015906347
1726248902656,0.24233352618860238
1726248902677,0.21653044736006133
1726248902696,0.27025321234846267
1726248902721,0.21721224061867606
1726248902735,0.2455290955608358
1726248902752,0.21958430798500772
1726248902771,0.27314413317676367
1726248902789,0.2471938940323044
1726248902805,0.27390413197047314
1726248902824,0.22067733873287576
1726248902847,0.2765143819703606
1726248902862,0.2504169299383494
1726248902878,0.27710071028601213
1726248902897,0.2248385744570549
1726248902911,0.26215001186263076
1726248902931,0.2354461371463461
1726248902951,0.28071422247794486
1726248902980,0.2283151937646659
1726248902993,0.25491496064069263
1726248903010,0.22870008240443318
1726248903026,0.283127355197752
1726248903041,0.2556836098667241
1726248903058,0.28227225902074293
1726248903075,0.22980073168278525
1726248903099,0.28313629584913325
1726248903114,0.2457466393757053
1726248903134,0.2773237973489122
1726248903154,0.23531652624870625
1726248903169,0.2621662900615398
1726248903188,0.23592361006926277
1726248903208,0.2925960980837201
1726248903234,0.2398907047516039
1726248903247,0.266900440045446
1726248903268,0.24069866588893962
1726248903284,0.29475992652534644
1726248903299,0.26860156159473014
1726248903317,0.29690783956572253
1726248903336,0.24453720235299792
1726248903359,0.2987100007626067
1726248903375,0.27261267012162693
1726248903393,0.29967782755585715
1726248903413,0.24613841200470832
1726248903429,0.2740867020383839
1726248903450,0.24801490054617115
1726248903467,0.30221062628450857
1726248903492,0.250184008824363
1726248903506,0.2885526285823694
1726248903524,0.26214966184676713
1726248903543,0.3055005525661314
1726248903559,0.27958195198400926
1726248903577,0.3066538610373859
1726248903599,0.25488824658137044
1726248903621,0.3098756701006471
1726248903637,0.2831753884166859
1726248903654,0.3102279453828163
1726248903673,0.2586134658655126
1726248903687,0.2856539839928751
1726248903707,0.2598668843679013
1726248903725,0.313794941929489
1726248903751,0.26307012308290423
1726248903764,0.29006411898499707
1726248903785,0.26441161506353095
1726248903800,0.31828107327397803
1726248903816,0.2833129670667007
1726248903832,0.31044587362532705
1726248903852,0.26695896280604936
1726248903877,0.32066710238924556
1726248903892,0.2951625527152566
1726248903908,0.32104314532920486
1726248903926,0.26890330804317975
1726248903939,0.29562676079228356
1726248903956,0.2701093287210756
1726248903973,0.3235115742389614
1726248903997,0.27260176537490977
1726248904011,0.31041685656997253
1726248904030,0.28288573870890565
1726248904045,0.3254799797073762
1726248904062,0.3000511658727174
1726248904077,0.326684810853056
1726248904098,0.2758586354625796
1726248904122,0.3289671247463102
1726248904139,0.30260209925321857
1726248904154,0.32930028148367363
1726248904174,0.2785417258209959
1726248904194,0.30523743355319555
1726248904211,0.27987091781942075
1726248904228,0.3334122024584647
1726248904256,0.2808357136933528
1726248904272,0.3076309369659749
1726248904291,0.28224837014789395
1726248904308,0.3358748563541727
1726248904324,0.30178251715219684
1726248904340,0.32857613181593237
1726248904357,0.2853769962465418
1726248904381,0.33911647916086407
1726248904396,0.31376833034445184
1726248904417,0.3414271664363451
1726248904435,0.28945761306179296
1726248904449,0.3164496789893636
1726248904467,0.29103248609693155
1726248904483,0.34511169957873644
1726248904508,0.2942533449284199
1726248904522,0.32252831803411675
1726248904558,0.3014677589648507
1726248904579,0.3558192186822424
1726248904596,0.3304596802590958
1726248904615,0.35819401390787875
1726248904637,0.30198935772713353
1726248904664,0.3565252419090654
1726248904680,0.33100690873421534
1726248904699,0.3582526182117336
1726248904718,0.3058985328944117
1726248904733,0.33292269801313146
1726248904756,0.3073358988841728
1726248904774,0.3619782781063028
1726248904801,0.31082374045055317
1726248904815,0.34907805075517406
1726248904835,0.32276734872912916
1726248904855,0.3665737981506296
1726248904871,0.34108953023136634
1726248904888,0.3685008839081054
1726248904909,0.3177625164658857
1726248904937,0.37227069808360014
1726248904953,0.3482140840715555
1726248904969,0.3756906839830372
1726248904990,0.3256330274490138
1726248905005,0.353142427988133
1726248905022,0.3295069414389018
1726248905040,0.3838960208761686
1726248905070,0.33445303266354554
1726248905085,0.36205968807929745
1726248905104,0.3374076043451153
1726248905120,0.39274840628620056
1726248905138,0.3680415422090393
1726248905155,0.3956894626179097
1726248905174,0.346766258242065
1726248905202,0.4021022054263008
1726248905217,0.36680147306059996
1726248905233,0.3882144582057623
1726248905251,0.3492042210638473
1726248905269,0.37679575935910825
1726248905286,0.35241036010811455
1726248905303,0.4075104379227814
1726248905331,0.35795255427042005
1726248905346,0.3911308731705738
1726248905364,0.3667998344890502
1726248905381,0.42215657663541584
1726248905399,0.3979216116228552
1726248905415,0.4247516547512611
1726248905435,0.37477944008762765
1726248905466,0.43013305724120876
1726248905481,0.40584830560702145
1726248905497,0.4335357542043443
1726248905514,0.3840580101933153
1726248905528,0.41152335029229326
1726248905550,0.3871165305526192
1726248905567,0.44249669896175825
1726248905592,0.39354905686361175
1726248905607,0.432010114885673
1726248905627,0.4065978936985113
1726248905645,0.4507976915575529
1726248905661,0.42615697719439694
1726248905679,0.4537481625657904
1726248905699,0.40411854315716367
1726248905723,0.45880871256924527
1726248905743,0.4336372982981582
1726248905760,0.46111472814986576
1726248905779,0.41093830167668255
1726248905795,0.4384346329914197
1726248905817,0.41209381118144206
1726248905839,0.4659104144099693
1726248905866,0.41520900534499106
1726248905879,0.44255995190333874
1726248905898,0.41713872277251784
1726248905916,0.47120161283572304
1726248905932,0.4459140225112759
1726248905949,0.4731329188543061
1726248905972,0.42204382387725103
1726248905997,0.47643361223391123
1726248906014,0.4401584385394097
1726248906031,0.4668114750610812
1726248906049,0.4257493190147392
1726248906063,0.4528563872554221
1726248906087,0.42718677153558793
1726248906104,0.4813025642006721
1726248906133,0.42798644039454437
1726248906157,0.4547338296261625
1726248906176,0.4289792668233776
1726248906195,0.48298044960837094
1726248906211,0.4572488233533367
1726248906229,0.4831186292341061
1726248906249,0.4310372699265719
1726248906274,0.4847329686893269
1726248906291,0.45898932048522467
1726248906311,0.4866509439738733
1726248906337,0.4343107964029962
1726248906353,0.46110653452106076
1726248906370,0.43532678145475634
1726248906387,0.48875043833847154
1726248906413,0.4372811877185976
1726248906427,0.4635710229573984
1726248906448,0.44191429944295546
1726248906466,0.4952707718671876
1726248906484,0.46970094996096123
1726248906506,0.49638161226889066
1726248906525,0.440184679902091
1726248906550,0.49174922448359015
1726248906569,0.46615694644649586
1726248906589,0.49278163063662395
1726248906607,0.4416838781432757
1726248906625,0.47195599723353276
1726248906645,0.4460669385120748
1726248906662,0.49956939598594396
1726248906689,0.4487201880357239
1726248906704,0.47550049395704796
1726248906720,0.4489157751338708
1726248906740,0.5028127019417359
1726248906756,0.4774892267554369
1726248906772,0.504259389710358
1726248906790,0.45372070626157224
1726248906814,0.5072387650274068
1726248906830,0.4811156917588659
1726248906845,0.5079867381146728
1726248906862,0.4577168195444643
1726248906876,0.48464196572450335
1726248906896,0.45955359234043147
1726248906912,0.512467576314728
1726248906937,0.46095689912297666
1726248906951,0.4879299838879785
1726248906973,0.462925733155338
1726248906991,0.5169838734489565
1726248907007,0.49205846128282715
1726248907026,0.5197525509583283
1726248907044,0.4695074700738886
1726248907074,0.5237783028534597
1726248907089,0.49898458558591297
1726248907106,0.5261253721489401
1726248907129,0.4765791149394274
1726248907143,0.5023999268211892
1726248907161,0.4777026246055456
1726248907178,0.5321508432936644
1726248907205,0.48293260864096443
1726248907218,0.5094397668099111
1726248907235,0.48174628277369536
1726248907253,0.5362891981734257
1726248907266,0.5117189006081961
1726248907283,0.538975236695328
1726248907305,0.48984532224503985
1726248907336,0.5429516035334974
1726248907353,0.517164795759979
1726248907370,0.5444172443570952
1726248907397,0.4953515491545304
1726248907410,0.5302086300716851
1726248907427,0.5024311443510525
1726248907446,0.5487435737878061
1726248907473,0.49957615126828014
1726248907487,0.5268799457179516
1726248907505,0.5023282612993487
1726248907525,0.555641402345477
1726248907541,0.5296927428648153
1726248907558,0.5569301444824646
1726248907576,0.5077590891574557
1726248907602,0.5622331741011051
1726248907616,0.524621090041145
1726248907631,0.5446746652793726
1726248907652,0.5051132678555299
1726248907669,0.5321562156485107
1726248907694,0.5074012675109452
1726248907711,0.566696851438437
1726248907739,0.5158175668571681
1726248907758,0.5429597906803596
1726248907775,0.5181072573697416
1726248907796,0.5722988556545912
1726248907811,0.5474761172002505
1726248907827,0.5726415936959341
1726248907847,0.5195737458010288
1726248907871,0.5735418560235983
1726248907887,0.5485960860597974
1726248907902,0.5755492556389608
1726248907920,0.5223831301866517
1726248907935,0.5485799723832114
1726248907952,0.5233465221457663
1726248907969,0.577158087649531
1726248907994,0.5266700758856082
1726248908008,0.5638724942267386
1726248908025,0.5363814024628222
1726248908041,0.5792479133497017
1726248908061,0.5538820294855156
1726248908076,0.5806399697173834
1726248908094,0.5297918702974043
1726248908118,0.5820984113560819
1726248908134,0.5542217006640464
1726248908152,0.5809258806981337
1726248908170,0.5298710038936982
1726248908184,0.5565998187457692
1726248908204,0.5310058488176406
1726248908224,0.5843174417765256
1726248908250,0.5309488547200134
1726248908267,0.5576494941488996
1726248908285,0.5319392427422209
1726248908305,0.5852848580624341
1726248908322,0.5500705292893846
1726248908342,0.5651543332002089
1726248908362,0.5212535173962602
1726248908392,0.5740331111297676
1726248908412,0.5482521819180448
1726248908432,0.5859167566625252
1726248908452,0.5325788532459419
1726248908471,0.5592377155818542
1726248908494,0.5333909904115934
1726248908513,0.5862557217338238
1726248908544,0.5335970827353482
1726248908565,0.5603085372501542
1726248908589,0.5344383492045273
1726248908607,0.588270167188004
1726248908627,0.5513711278364681
1726248908645,0.5780850955921335
1726248908666,0.5339695649184311
1726248908694,0.5874385765879695
1726248908711,0.5615153227017675
1726248908728,0.5869981566658504
1726248908746,0.5336900112655703
1726248908760,0.5604529603182895
1726248908780,0.534488017763656
1726248908797,0.5879822578882554
1726248908824,0.5342419418537219
1726248908840,0.5600825211936442
1726248908860,0.5341003420714343
1726248908879,0.5876316861595492
1726248908895,0.5617031245500299
1726248908916,0.5878852590477175
1726248908934,0.5353082293909956
1726248908960,0.5889267342908293
1726248908976,0.5630263992400502
1726248908993,0.5898459931615574
1726248909016,0.5366250557411889
1726248909035,0.5621962982898454
1726248909052,0.536294908954682
1726248909070,0.5899745196482034
1726248909099,0.5382694791525231
1726248909112,0.5745651162159651
1726248909132,0.5463455687761938
1726248909149,0.5893061136733824
1726248909168,0.563476307069759
1726248909184,0.5903206376344574
1726248909203,0.5387040473256914
1726248909231,0.5903665647168301
1726248909246,0.5625598868090442
1726248909263,0.5893876281720263
1726248909283,0.5378369314127456
1726248909300,0.564729161131825
1726248909319,0.5375766231978529
1726248909336,0.5904174695424582
1726248909363,0.5388987108659622
1726248909377,0.5657504199473169
1726248909401,0.5399881447295689
1726248909419,0.591428511103369
1726248909436,0.5631340754818019
1726248909453,0.5898738867637467
1726248909474,0.5383379144862706
1726248909501,0.5918873343940909
1726248909517,0.5542101533813564
1726248909539,0.5741361367965827
1726248909559,0.5328949351592049
1726248909578,0.5595227339011069
1726248909599,0.5337600154199733
1726248909616,0.5916026273422514
1726248909650,0.5381903332526226
1726248909665,0.5649166218988206
1726248909686,0.539152742228282
1726248909705,0.5925455334367209
1726248909721,0.5578348802682522
1726248909739,0.5726978231104853
1726248909758,0.5288242675985577
1726248909788,0.5816108942636107
1726248909806,0.5558438785325563
1726248909823,0.5924032807355726
1726248909848,0.5381580841771991
1726248909861,0.5648127537791621
1726248909880,0.5389283700216154
1726248909900,0.5922164179935359
1726248909928,0.5386153944028971
1726248909942,0.5641057791668129
1726248909962,0.5381055570705118
1726248909979,0.5913116695257732
1726248909995,0.565348152456576
1726248910012,0.5901931739865622
1726248910033,0.5359285358780239
1726248910057,0.5891808300301653
1726248910072,0.5631111454925715
1726248910090,0.5897124358507937
1726248910109,0.5375113486479037
1726248910124,0.5635529129524603
1726248910144,0.5348427207204689
1726248910165,0.5880805694074946
1726248910193,0.5355388044040135
1726248910206,0.5725115770709435
1726248910226,0.544408499319271
1726248910246,0.5870225537551006
1726248910263,0.5606468201732726
1726248910281,0.5872746452311532
1726248910299,0.5344244652340264
1726248910330,0.58705583434041
1726248910347,0.5590059190391212
1726248910363,0.5856446672610236
1726248910385,0.5325239294931974
1726248910400,0.5591741717297709
1726248910418,0.5301705403640962
1726248910437,0.5818438575910587
1726248910467,0.5284780580438335
1726248910482,0.5550951976046616
1726248910500,0.5283460337347496
1726248910519,0.5809691940017605
1726248910539,0.5526032481811867
1726248910555,0.5791398502139962
1726248910574,0.5255599844801333
1726248910600,0.5786230529402681
1726248910621,0.5403292721708661
1726248910638,0.5614121116584019
1726248910657,0.5184834431764567
1726248910671,0.5448974340370176
1726248910692,0.5180373452461402
1726248910711,0.5768306610531546
1726248910740,0.5219027600467414
1726248910754,0.5484045102377642
1726248910773,0.521533846538456
1726248910790,0.5744522263265623
1726248910807,0.5476314105642084
1726248910823,0.5726822008929431
1726248910847,0.5173365348348891
1726248910876,0.5701939873705952
1726248910899,0.5433529043134664
1726248910916,0.5705610416932707
1726248910935,0.5168997700786901
1726248910950,0.5433371007611583
1726248910968,0.5164822867090222
1726248910990,0.5693565146187458
1726248911017,0.5134045379269399
1726248911036,0.5391588140992036
1726248911055,0.5122724121198949
1726248911073,0.5651001545058403
1726248911092,0.5382555844622163
1726248911109,0.5652807877272799
1726248911132,0.5113196555997175
1726248911157,0.5642497765759691
1726248911174,0.5374371871321171
1726248911194,0.5639015405466914
1726248911216,0.509766400171169
1726248911232,0.536531825630473
1726248911250,0.5096773804987516
1726248911268,0.562757225030996
1726248911296,0.5091233071707433
1726248911312,0.5454851913924483
1726248911332,0.5168239029820443
1726248911352,0.5593335172960092
1726248911369,0.5325176079191634
1726248911386,0.5590523295166374
1726248911407,0.5053964916478573
1726248911431,0.5586641909914949
1726248911450,0.5309399466923197
1726248911473,0.557564211588712
1726248911495,0.5038978665750697
1726248911511,0.5389516046789193
1726248911532,0.5112939571179909
1726248911549,0.5565725220055855
1726248911573,0.5027858319809719
1726248911589,0.5294967637412369
1726248911607,0.5026240010882788
1726248911622,0.5563972390215421
1726248911639,0.5282089983537368
1726248911658,0.5549391044996832
1726248911679,0.5009989677683491
1726248911710,0.5544222161354848
1726248911725,0.5270656447594928
1726248911741,0.5538437803889491
1726248911764,0.49972173965454725
1726248911778,0.526550108077736
1726248911797,0.4994146622406237
1726248911818,0.5529375681246647
1726248911846,0.4987468923260241
1726248911859,0.5255980403688754
1726248911882,0.49835196538634574
1726248911898,0.552005634290254
1726248911914,0.5247566823209224
1726248911932,0.5507287883863969
1726248911953,0.4958657089774803
1726248911978,0.549429802944779
1726248911994,0.522050604054118
1726248912017,0.5485924841115448
1726248912038,0.4941725895689275
1726248912053,0.5209182911908417
1726248912071,0.493350883407788
1726248912090,0.5468086358351143
1726248912116,0.4916848585529692
1726248912131,0.5181453849913522
1726248912153,0.4904468110324447
1726248912171,0.5438075255625985
1726248912188,0.5161374114513775
1726248912206,0.5427878739368834
1726248912226,0.4881486236608168
1726248912253,0.5388305603209766
1726248912274,0.511041909632429
1726248912294,0.5375947265815482
1726248912313,0.4819431140365136
1726248912326,0.5112001237615194
1726248912350,0.49234717997750765
1726248912371,0.5453866762850126
1726248912400,0.4900402225127525
1726248912415,0.5269053318744303
1726248912434,0.4908483075566017
1726248912450,0.5330551156210137
1726248912466,0.5051177621946428
1726248912483,0.5314703982318014
1726248912502,0.4755166769698782
1726248912533,0.5277690081252655
1726248912554,0.5009538634373971
1726248912571,0.5271384286208018
1726248912589,0.47109170232681863
1726248912604,0.4972881312198245
1726248912623,0.47038924124827997
1726248912643,0.5232746974270888
1726248912668,0.46716756161946993
1726248912682,0.4933342136094303
1726248912699,0.4652427282616649
1726248912715,0.5167012818371468
1726248912730,0.48987673771030926
1726248912748,0.5160009789433837
1726248912766,0.4598046815906809
1726248912789,0.5121322630118739
1726248912804,0.48402390962196407
1726248912820,0.5101605687977075
1726248912837,0.45549485535417955
1726248912851,0.4816812809722373
1726248912867,0.4535038204124122
1726248912884,0.5058450999654136
1726248912913,0.451135770371313
1726248912926,0.477175802297541
1726248912948,0.4490115556375329
1726248912964,0.501420067124557
1726248912985,0.47326607093341067
1726248913002,0.4994720271398143
1726248913020,0.44440695962496846
1726248913044,0.4955902625614157
1726248913059,0.4674313567909547
1726248913074,0.49368412325284505
1726248913092,0.4373211138564168
1726248913106,0.4636077908217058
1726248913124,0.437019555537717
1726248913141,0.48915088107537197
1726248913176,0.4328604258465878
1726248913189,0.45923106081048526
1726248913207,0.4310547784195864
1726248913224,0.48379232247522475
1726248913241,0.45734203836793075
1726248913258,0.48377974367423393
1726248913277,0.42758830624814714
1726248913304,0.4806193485928232
1726248913320,0.44245610126376245
1726248913337,0.46318966326690236
1726248913360,0.41830276582207615
1726248913382,0.4447244960750034
1726248913401,0.4166551028062595
1726248913419,0.4741155059676514
1726248913447,0.4185215120180308
1726248913463,0.44510457219804844
1726248913482,0.4171013569306685
1726248913499,0.4702754756927252
1726248913517,0.43510578308697223
1726248913534,0.4594570360797674
1726248913552,0.4120237806396436
1726248913578,0.4651659653795106
1726248913593,0.43733899412437305
1726248913614,0.4637959698642642
1726248913633,0.40928542102006915
1726248913650,0.43591006974515567
1726248913667,0.4081764992033834
1726248913683,0.46142368372331966
1726248913709,0.40610033049100025
1726248913722,0.43119248055344306
1726248913739,0.4095302610282794
1726248913760,0.4628041058621626
1726248913776,0.43539333745423026
1726248913792,0.46202527612682753
1726248913809,0.4072775674174398
1726248913832,0.46053319832306916
1726248913848,0.427382705736427
1726248913863,0.4540316055134741
1726248913881,0.39926959685944907
1726248913895,0.4259768722155681
1726248913913,0.3986290405399018
1726248913930,0.4507930049741007
1726248913955,0.39917716078977805
1726248913969,0.42589166393555233
1726248913987,0.3987331385683355
1726248914005,0.45207796878183903
1726248914019,0.41383970653384194
1726248914037,0.42801035423976175
1726248914057,0.3818750390838952
1726248914082,0.4345689586921444
1726248914100,0.4075149417621009
1726248914116,0.4441189677457531
1726248914140,0.389934849850589
1726248914160,0.4165233125225103
1726248914178,0.38950069811822097
1726248914196,0.44257249940210674
1726248914224,0.3884563628077131
1726248914238,0.4140609528490944
1726248914257,0.3870786645573441
1726248914273,0.4400638075234977
1726248914289,0.4131389412999651
1726248914309,0.43986298380416655
1726248914329,0.3862581110372483
1726248914357,0.4391961951910808
1726248914375,0.41219523219032395
1726248914398,0.4386259727198738
1726248914427,0.3854293120354775
1726248914443,0.41067453157930345
1726248914462,0.38358280602276285
1726248914478,0.43639726217473274
1726248914507,0.382169794572524
1726248914524,0.40859430056791646
1726248914541,0.38767619483326876
1726248914558,0.4403660959950124
1726248914575,0.413171818731886
1726248914593,0.43948958303088737
1726248914612,0.38478470428098377
1726248914636,0.4357591128290119
1726248914652,0.4040216664063965
1726248914674,0.43023505410063523
1726248914698,0.37481274846921786
1726248914713,0.40811474096472855
1726248914732,0.38172695619341357
1726248914750,0.4261614677316765
1726248914776,0.37000161129660025
1726248914794,0.39617204636578807
1726248914812,0.36798336053389913
1726248914830,0.42004006018119155
1726248914845,0.39521567744493935
1726248914863,0.4212996960411275
1726248914879,0.36458289181729775
1726248914911,0.41614029709331746
1726248914930,0.3902264143709113
1726248914951,0.41624843447842164
1726248914973,0.35932223450468315
1726248914986,0.3853556256389803
1726248915006,0.35683293555536366
1726248915024,0.40952103110396165
1726248915053,0.3546620746276634
1726248915067,0.3807241558864001
1726248915088,0.35216964980352095
1726248915105,0.4042349618236325
1726248915127,0.3700715675401187
1726248915144,0.38370743804378127
1726248915162,0.33525570601490595
1726248915188,0.3866966242107315
1726248915206,0.35823829908554683
1726248915222,0.3944534201016465
1726248915240,0.34020159689831186
1726248915255,0.36622492778619464
1726248915274,0.33788573362938634
1726248915294,0.38992807177470934
1726248915326,0.3348376900740504
1726248915339,0.3604771281186574
1726248915357,0.3322867228426316
1726248915373,0.38436460427967556
1726248915388,0.35625761036655157
1726248915407,0.38122423899531865
1726248915426,0.32907826005450125
1726248915452,0.3812966580095427
1726248915468,0.35346102147644975
1726248915485,0.37959279458344475
1726248915502,0.3240791458251113
1726248915515,0.35761377669370376
1726248915535,0.33148039667010964
1726248915553,0.3760238881089555
1726248915579,0.32092136066404353
1726248915593,0.3472202105636448
1726248915611,0.31974475760111676
1726248915627,0.3719659770838941
1726248915642,0.34709352337517374
1726248915657,0.3734648456205687
1726248915675,0.31890201593623924
1726248915700,0.3718431163561786
1726248915716,0.33530317120395514
1726248915733,0.36079567504362453
1726248915752,0.31744486282148077
1726248915768,0.34402507957628514
1726248915787,0.31699615317801766
1726248915803,0.370276184399319
1726248915828,0.3179014161733891
1726248915842,0.34460820451464347
1726248915859,0.3177164458076487
1726248915877,0.3712662637918287
1726248915892,0.3444333487541067
1726248915908,0.3703461850518981
1726248915927,0.31744913188179447
1726248915956,0.3711822473093431
1726248915977,0.34441822294903623
1726248915995,0.3712882924848304
1726248916014,0.31835289801745925
1726248916029,0.34380795367616046
1726248916050,0.3170269060357087
1726248916067,0.3707075466979348
1726248916100,0.3172140798851657
1726248916119,0.342314368728603
1726248916138,0.3160506417475146
1726248916154,0.36946751581738724
