Timestamp (ms),Lateral Error (m)
1726248783691,0.1067184258313348
1726248783729,0.09308467779351214
1726248783747,0.09308467779351214
1726248783761,0.08121147772718486
1726248783792,0.08706243568161569
1726248783840,0.08419464115248265
1726248783858,0.08419464115248265
1726248783872,0.07975597045533216
1726248783902,0.08370565153779688
1726248783939,0.08366096291945653
1726248783970,0.08366096291945653
1726248783981,0.07670740600252643
1726248784026,0.09354783853150438
1726248784059,0.07740819457172267
1726248784084,0.07740819457172267
1726248784105,0.06801148128194608
1726248784141,0.08662792596776298
1726248784175,0.09474251227667324
1726248784198,0.09474251227667324
1726248784210,0.06358074826464634
1726248784254,0.06695297852240213
1726248784291,0.06479741067136142
1726248784308,0.06479741067136142
1726248784322,0.055378148668564296
1726248784363,0.06450682098755398
1726248784397,0.06773134696812513
1726248784419,0.06773134696812513
1726248784431,0.05597096971911639
1726248784464,0.060538161594422685
1726248784505,0.078002549322968
1726248784524,0.078002549322968
1726248784539,0.060940137492296244
1726248784570,0.05337589725569493
1726248784612,0.07546216324251527
1726248784628,0.07546216324251527
1726248784642,0.06430222403413409
1726248784673,0.05415802460849272
1726248784706,0.06991765188325649
1726248784734,0.06991765188325649
1726248784751,0.0630641884122258
1726248784787,0.05016384817838664
1726248784819,0.06540325553433445
1726248784839,0.06540325553433445
1726248784861,0.050341210743571695
1726248784897,0.047516375231632296
1726248784932,0.0615609258369937
1726248784952,0.0615609258369937
1726248784969,0.06284724219786364
1726248785010,0.044721356734178076
1726248785043,0.05625519917789764
1726248785065,0.05625519917789764
1726248785084,0.05939314366367764
1726248785129,0.039751613736454534
1726248785167,0.05368791639028664
1726248785186,0.05368791639028664
1726248785199,0.06539337072088806
1726248785233,0.036216342941860026
1726248785279,0.04534002873377556
1726248785305,0.04534002873377556
1726248785319,0.06874725181645502
1726248785353,0.045944209599270314
1726248785395,0.03905209597878041
1726248785411,0.03905209597878041
1726248785425,0.06164977842151314
1726248785456,0.045559629800343525
1726248785491,0.03303892591002231
1726248785526,0.03303892591002231
1726248785537,0.05745996983657851
1726248785571,0.03142131412731428
1726248785607,0.03620495298442195
1726248785627,0.03620495298442195
1726248785651,0.05242636742100939
1726248785682,0.03621311291362245
1726248785716,0.04619757460042938
1726248785738,0.04619757460042938
1726248785752,0.08338289109731298
1726248785794,0.06101277558557208
1726248785837,0.04562313273160847
1726248785852,0.04562313273160847
1726248785866,0.06098349821315599
1726248785907,0.05399441967726356
1726248785940,0.05346852488465846
1726248785958,0.05346852488465846
1726248785971,0.06405590785256733
1726248786004,0.06289298087054729
1726248786043,0.056789867570848376
1726248786061,0.056789867570848376
1726248786074,0.08912548799026612
1726248786105,0.07618846450598134
1726248786151,0.05582819088294465
1726248786168,0.05582819088294465
1726248786186,0.06734440657924776
1726248786218,0.06899203576314059
1726248786256,0.05778142327771751
1726248786283,0.05778142327771751
1726248786295,0.06885279554527551
1726248786332,0.06185219889180595
1726248786367,0.0594921783531485
1726248786388,0.0594921783531485
1726248786407,0.08447955361602515
1726248786438,0.06844793279038514
1726248786469,0.061672158044301054
1726248786488,0.061672158044301054
1726248786504,0.0839933892885188
1726248786542,0.07374764208454647
1726248786576,0.062085919565826174
1726248786598,0.062085919565826174
1726248786611,0.0749330436959401
1726248786652,0.05962292898575135
1726248786683,0.05939627945548637
1726248786701,0.05939627945548637
1726248786713,0.07819806629378914
1726248786758,0.053168205211651096
1726248786802,0.05609451556138691
1726248786822,0.05609451556138691
1726248786835,0.07918179680697951
1726248786865,0.0574842328641024
1726248786907,0.05105200507537553
1726248786924,0.05105200507537553
1726248786938,0.06579455282319761
1726248786968,0.05565690499810411
1726248787001,0.04570223962294695
1726248787029,0.04570223962294695
1726248787043,0.06843772616052526
1726248787079,0.03724199955622176
1726248787118,0.047942188171755995
1726248787140,0.047942188171755995
1726248787165,0.042008406169523366
1726248787197,0.034753921458601914
1726248787231,0.051970238337482356
1726248787252,0.051970238337482356
1726248787266,0.061786276605060995
1726248787308,0.04128307385636959
1726248787340,0.05520285304195323
1726248787357,0.05520285304195323
1726248787370,0.05908767353872554
1726248787411,0.04365282139694419
1726248787447,0.06043088581687248
1726248787468,0.06043088581687248
1726248787481,0.06685680162689693
1726248787519,0.04645772725029234
1726248787559,0.06007234139191873
1726248787578,0.06007234139191873
1726248787592,0.06643334695594406
1726248787625,0.060667417949892374
1726248787666,0.08231687902495365
1726248787684,0.08231687902495365
1726248787698,0.07896756466633102
1726248787734,0.06982207523500243
1726248787768,0.09384246095362984
1726248787796,0.09384246095362984
1726248787807,0.08286923431911461
1726248787842,0.08308830155703367
1726248787876,0.09985064586228484
1726248787898,0.09985064586228484
1726248787925,0.0833139401241659
1726248787963,0.09346155714574161
1726248788012,0.11123344694188517
1726248788037,0.11123344694188517
1726248788059,0.09337494151444123
1726248788103,0.09516129321276108
1726248788142,0.10575070407315358
1726248788163,0.10575070407315358
1726248788178,0.10021716002432197
1726248788220,0.11158973424448498
1726248788252,0.10749947290574695
1726248788272,0.10749947290574695
1726248788288,0.10368998946516736
1726248788321,0.11724511459721272
1726248788364,0.1100003292105766
1726248788383,0.1100003292105766
1726248788399,0.10302121065938
1726248788436,0.10991006995535627
1726248788484,0.10174968103331107
1726248788500,0.10174968103331107
1726248788521,0.10052011079692823
1726248788557,0.10982978715780342
1726248788596,0.09674687733630923
1726248788630,0.09674687733630923
1726248788645,0.0965236548485249
1726248788680,0.09429493202264243
1726248788715,0.08838246315328055
1726248788734,0.08838246315328055
1726248788758,0.1077949446363436
1726248788789,0.09817271416852164
1726248788822,0.08471627053210425
1726248788848,0.08471627053210425
1726248788862,0.09355396350016743
1726248788901,0.0909171741538452
1726248788936,0.08516824722281548
1726248788953,0.08516824722281548
1726248788968,0.09796947429569673
1726248789009,0.07690101229047062
1726248789040,0.08241440647347627
1726248789061,0.08241440647347627
1726248789073,0.09682273343767105
1726248789110,0.07449481447000605
1726248789148,0.07363719206951981
1726248789168,0.07363719206951981
1726248789187,0.07992545109029266
1726248789220,0.07194735456457939
1726248789262,0.09011671645983362
1726248789281,0.09011671645983362
1726248789296,0.07374769240904543
1726248789330,0.07001885832841215
1726248789368,0.08421126799301007
1726248789398,0.08421126799301007
1726248789410,0.07039563287236923
1726248789452,0.08293001382055536
1726248789482,0.0973228537497747
1726248789504,0.0973228537497747
1726248789528,0.07196022539578548
1726248789565,0.07587982076805162
1726248789595,0.0907724068424259
1726248789614,0.0907724068424259
1726248789630,0.07106642226728613
1726248789670,0.07952973569486521
1726248789704,0.0711258215665896
1726248789722,0.0711258215665896
1726248789737,0.06908715217664006
1726248789779,0.09709504644850747
1726248789815,0.07741032537990307
1726248789836,0.07741032537990307
1726248789850,0.0684777912539596
1726248789884,0.08987630223040964
1726248789923,0.07626538897078798
1726248789942,0.07626538897078798
1726248789956,0.08073888855584728
1726248789990,0.08413331614412353
1726248790032,0.07037513779315124
1726248790051,0.07037513779315124
1726248790066,0.0838996604548452
1726248790096,0.07892403112658314
1726248790136,0.07128714076199091
1726248790168,0.07128714076199091
1726248790185,0.0883299181426763
1726248790220,0.07203657842933912
1726248790258,0.0686589367230348
1726248790276,0.0686589367230348
1726248790298,0.08108301279155375
1726248790328,0.06601834191708673
1726248790363,0.06739188665784793
1726248790384,0.06739188665784793
1726248790396,0.07337954836099726
1726248790436,0.06253888746590741
1726248790470,0.08666539331945275
1726248790486,0.08666539331945275
1726248790500,0.08246010462751302
1726248790540,0.06230093897711794
1726248790573,0.07435023752841526
1726248790592,0.07435023752841526
1726248790604,0.07342282431184216
1726248790639,0.060122418040872115
1726248790678,0.07695207651445655
1726248790698,0.07695207651445655
1726248790714,0.050527517534307315
1726248790752,0.059289922782639774
1726248790802,0.051021417937229196
1726248790820,0.051021417937229196
1726248790834,0.04735757698845282
1726248790869,0.06261731210552014
1726248790905,0.05273040399743244
1726248790935,0.05273040399743244
1726248790945,0.0369368303591097
1726248790981,0.06345158701696052
1726248791014,0.04035972069615809
1726248791037,0.04035972069615809
1726248791058,0.04726564204160434
1726248791089,0.050596836982084684
1726248791119,0.025786414660152145
1726248791141,0.025786414660152145
1726248791157,0.05353683208990116
1726248791196,0.06526592029071542
1726248791237,0.021653323692630465
1726248791258,0.021653323692630465
1726248791275,0.03574475535167527
1726248791317,0.03336504346471632
1726248791351,0.02380949209175708
1726248791373,0.02380949209175708
1726248791384,0.04512707032308975
1726248791435,0.032576324087987475
1726248791479,0.03550301542223597
1726248791499,0.03550301542223597
1726248791514,0.05081009266724448
1726248791546,0.037422199375962924
1726248791587,0.07128142524502494
1726248791605,0.07128142524502494
1726248791621,0.07206885270707722
1726248791660,0.05328346238667265
1726248791700,0.06450527696418179
1726248791727,0.06450527696418179
1726248791741,0.07344867491185633
1726248791778,0.06449976074479538
1726248791816,0.08075013987410787
1726248791835,0.08075013987410787
1726248791859,0.07053483741357087
1726248791898,0.07810102843356183
1726248791931,0.09265304465609558
1726248791952,0.09265304465609558
1726248791969,0.08123352453759586
1726248792012,0.0775940891326622
1726248792051,0.08642351048089111
1726248792067,0.08642351048089111
1726248792085,0.07826281339144638
1726248792128,0.0920557311807849
1726248792165,0.08059295507022768
1726248792188,0.08059295507022768
1726248792204,0.07583929477788157
1726248792248,0.08639526961895033
1726248792288,0.07357078827507453
1726248792313,0.07357078827507453
1726248792327,0.08236813267462889
1726248792362,0.09283747614088299
1726248792406,0.0663112296991437
1726248792423,0.0663112296991437
1726248792440,0.06991045315509069
1726248792476,0.08497139575442728
1726248792512,0.06261577625745032
1726248792539,0.06261577625745032
1726248792552,0.06794276875756809
1726248792591,0.060726201747048236
1726248792624,0.059242286431268
1726248792651,0.059242286431268
1726248792680,0.07356564860244601
1726248792723,0.05710500373167208
1726248792756,0.049206156935108776
1726248792776,0.049206156935108776
1726248792791,0.06551350371487609
1726248792834,0.050572767333876174
1726248792873,0.0644151013477459
1726248792891,0.0644151013477459
1726248792909,0.04621743857120747
1726248792951,0.053509698004111324
1726248792986,0.06562206207907824
1726248793010,0.06562206207907824
1726248793022,0.04008422727804552
1726248793057,0.049316794862175044
1726248793101,0.07474245007696176
1726248793122,0.07474245007696176
1726248793139,0.039129426993747385
1726248793171,0.03911283757306864
1726248793216,0.05640553369079278
1726248793234,0.05640553369079278
1726248793249,0.04263675253036745
1726248793287,0.049012197812015164
1726248793326,0.052924828432263066
1726248793354,0.052924828432263066
1726248793366,0.04516436769528953
1726248793401,0.07948321007142148
1726248793439,0.07168308212297018
1726248793461,0.07168308212297018
1726248793484,0.056695645076131715
1726248793517,0.07142573619880117
1726248793548,0.0704895071089474
1726248793568,0.0704895071089474
1726248793584,0.06592604167482367
1726248793628,0.0777951343198312
1726248793665,0.06314953547321689
1726248793683,0.06314953547321689
1726248793698,0.0721620101530951
1726248793742,0.06461820195939087
1726248793777,0.06325744984526953
1726248793799,0.06325744984526953
1726248793813,0.07633884523689023
1726248793847,0.07168477176771601
1726248793886,0.06118475819604033
1726248793905,0.06118475819604033
1726248793919,0.07872514677799239
1726248793947,0.06155621792518414
1726248793989,0.06398231555789154
1726248794008,0.06398231555789154
1726248794021,0.07189487283454862
1726248794054,0.0549663208409191
1726248794087,0.06646078222785835
1726248794112,0.06646078222785835
1726248794128,0.08086605948249322
1726248794161,0.04313886149397873
1726248794195,0.048555527818267254
1726248794217,0.048555527818267254
1726248794245,0.04757021682321285
1726248794279,0.03755544182782586
1726248794315,0.055951124173626264
1726248794337,0.055951124173626264
1726248794352,0.041858954746445784
1726248794393,0.03788915280040029
1726248794436,0.05460281897815617
1726248794453,0.05460281897815617
1726248794472,0.03579489814535173
1726248794513,0.057883306102607196
1726248794546,0.06877099911845687
1726248794568,0.06877099911845687
1726248794582,0.043089750180452704
1726248794620,0.039857548510587065
1726248794660,0.06092854542896043
1726248794679,0.06092854542896043
1726248794693,0.027716288279866413
1726248794727,0.04443751437996863
1726248794769,0.03131118165778226
1726248794786,0.03131118165778226
1726248794801,0.02999647631878802
1726248794834,0.05075407949745286
1726248794875,0.04821339549933227
1726248794900,0.04821339549933227
1726248794916,0.030028086541896377
1726248794953,0.0587887441921757
1726248794985,0.04352020495401583
1726248795007,0.04352020495401583
1726248795026,0.04007078745500243
1726248795056,0.06284890242431013
1726248795088,0.040565817858186415
1726248795106,0.040565817858186415
1726248795121,0.04461702478627326
1726248795172,0.057217671024373515
1726248795209,0.03536248417512126
1726248795231,0.03536248417512126
1726248795246,0.04293433768288172
1726248795287,0.06120454729652481
1726248795321,0.033966210733708424
1726248795343,0.033966210733708424
1726248795359,0.037961977713794844
1726248795397,0.04886334126601266
1726248795437,0.03707745435579718
1726248795463,0.03707745435579718
1726248795480,0.06567227075818272
1726248795514,0.0450781341131715
1726248795556,0.04964365567928135
1726248795574,0.04964365567928135
1726248795588,0.07307794961069994
1726248795621,0.0530873670443587
1726248795664,0.04051784258683066
1726248795693,0.04051784258683066
1726248795704,0.05775340199811848
1726248795737,0.03711682208068687
1726248795769,0.041425175880460435
1726248795789,0.041425175880460435
1726248795812,0.047913941968364335
1726248795849,0.0359938844151702
1726248795889,0.04526761329675981
1726248795909,0.04526761329675981
1726248795924,0.041237776655040026
1726248795963,0.033603033153809136
1726248795998,0.0722962294333621
1726248796016,0.0722962294333621
1726248796033,0.056868431480749194
1726248796073,0.03784117013897907
1726248796106,0.056068209770176534
1726248796126,0.056068209770176534
1726248796138,0.054444062591239954
1726248796174,0.04489084751442628
1726248796214,0.06498990530387504
1726248796235,0.06498990530387504
1726248796249,0.04342234318845294
1726248796289,0.051744181743882636
1726248796336,0.06972169793483474
1726248796352,0.06972169793483474
1726248796368,0.052764523491003114
1726248796401,0.04938759003750784
1726248796437,0.060243329791849994
1726248796464,0.060243329791849994
1726248796476,0.04471822525795678
1726248796511,0.06076675286641471
1726248796544,0.047223520952754845
1726248796569,0.047223520952754845
1726248796589,0.043849954869756035
1726248796623,0.04455253716952901
1726248796655,0.017346703135851946
1726248796678,0.017346703135851946
1726248796694,0.04512284026056368
1726248796731,0.05743775841503907
1726248796768,0.009532866360428851
1726248796786,0.009532866360428851
1726248796802,0.03153555918066124
1726248796847,0.03337731264777492
1726248796876,0.02974079206173814
1726248796901,0.02974079206173814
1726248796913,0.04656071076456527
1726248796947,0.035830917710260424
1726248796986,0.035392486793997424
1726248797005,0.035392486793997424
1726248797023,0.06750926750816283
1726248797054,0.04496247194288027
1726248797102,0.03757333764973823
1726248797120,0.03757333764973823
1726248797137,0.05180788200090959
1726248797167,0.044673143949011326
1726248797200,0.020980986115244727
1726248797226,0.020980986115244727
1726248797237,0.04121898383194072
1726248797269,0.010600921994643787
1726248797301,0.01774543300381024
1726248797320,0.01774543300381024
1726248797343,0.049729029219352044
1726248797373,0.029496051889384128
1726248797404,0.02960870949857403
1726248797425,0.02960870949857403
1726248797441,0.07276752331849069
1726248797480,0.056252285126922784
1726248797515,0.05508707309718817
1726248797532,0.05508707309718817
1726248797545,0.07447440020083478
1726248797587,0.07235915400904577
1726248797617,0.07138328679170186
1726248797636,0.07138328679170186
1726248797648,0.0887766898115648
1726248797682,0.08747127117531382
1726248797720,0.08998265993223685
1726248797739,0.08998265993223685
1726248797752,0.10330872389719242
1726248797784,0.09508950006254341
1726248797828,0.08992609160802564
1726248797847,0.08992609160802564
1726248797861,0.1009088037801438
1726248797891,0.09224254619482779
1726248797925,0.08709733899231963
1726248797959,0.08709733899231963
1726248797969,0.08768906545045843
1726248798003,0.07505365487458267
1726248798041,0.07893612310994745
1726248798067,0.07893612310994745
1726248798091,0.06187867462874577
1726248798128,0.057188495645495524
1726248798164,0.06795214364769471
1726248798188,0.06795214364769471
1726248798203,0.054719098870854285
1726248798244,0.03904624005125638
1726248798284,0.056432864691257786
1726248798301,0.056432864691257786
1726248798320,0.041577671616897044
1726248798368,0.023262722936154636
1726248798405,0.04732516688554314
1726248798427,0.04732516688554314
1726248798439,0.038621485086412354
1726248798481,0.01630387154152492
1726248798522,0.04229499851038517
1726248798543,0.04229499851038517
1726248798557,0.04287943868847814
1726248798587,0.021967671527310762
1726248798639,0.040025467374699614
1726248798655,0.040025467374699614
1726248798675,0.04893206777034203
1726248798707,0.027379824509836958
1726248798744,0.037058001134204537
1726248798771,0.037058001134204537
1726248798785,0.05454990205642569
1726248798822,0.015045078725132251
1726248798854,0.027755472630750094
1726248798876,0.027755472630750094
1726248798899,0.03679202389321039
1726248798929,0.01361783145675245
1726248798960,0.01430169497890031
1726248798981,0.01430169497890031
1726248798997,0.06710530153721499
1726248799038,0.048833782388340456
1726248799074,0.012951987716197292
1726248799093,0.012951987716197292
1726248799110,0.03446135973749522
1726248799154,0.03413726302304942
1726248799185,0.0284778345992514
1726248799209,0.0284778345992514
1726248799222,0.049234574701899306
1726248799262,0.05342379979768261
1726248799311,0.044027770735118134
1726248799331,0.044027770735118134
1726248799349,0.06402642567399924
1726248799382,0.08517686749300363
1726248799422,0.058694969957398445
1726248799441,0.058694969957398445
1726248799455,0.06032001998917754
1726248799484,0.07216432780084882
1726248799517,0.06408754289460301
1726248799548,0.06408754289460301
1726248799560,0.06289735591650722
1726248799595,0.08384453823690162
1726248799629,0.06618123672518487
1726248799649,0.06618123672518487
1726248799674,0.06766034676516668
1726248799709,0.08186166048439646
1726248799746,0.07031849234510003
1726248799772,0.07031849234510003
1726248799787,0.06695169223500139
1726248799829,0.07596077642464212
1726248799863,0.06963722203442595
1726248799882,0.06963722203442595
1726248799896,0.05820027287686804
1726248799938,0.06718185939319213
1726248799970,0.06748476277952495
1726248799990,0.06748476277952495
1726248800001,0.055219735127750594
1726248800041,0.06317125936857693
1726248800079,0.06906052171708324
1726248800102,0.06906052171708324
1726248800117,0.044144134418514606
1726248800155,0.05057073778404672
1726248800202,0.07088304075678487
1726248800221,0.07088304075678487
1726248800240,0.04952109891761981
1726248800272,0.03545755842696331
1726248800306,0.053642707351799795
1726248800332,0.053642707351799795
1726248800346,0.053747671317936264
